date,client_id,region,category,product,amount,year,month,month_label,season
2022-10-23 03:48:29.713980,184,Amériques,Prêt-à-Porter,Birkin 35,11476.143301389833,2022,10,2022-10,Automne
2022-10-23 05:33:37.334488,2141,Europe,Soie & Textiles,Birkin 35,12048.706434825837,2022,10,2022-10,Automne
2022-10-23 07:18:44.954997,1644,Asie-Pacifique,Soie & Textiles,Birkin 35,11627.16308945663,2022,10,2022-10,Automne
2022-10-23 09:03:52.575505,2764,Amériques,Prêt-à-Porter,Evelyne III 29,2227.0176530542567,2022,10,2022-10,Automne
2022-10-23 10:49:00.196013,1300,Amériques,Prêt-à-Porter,Picotin Lock 18,3154.8775994717275,2022,10,2022-10,Automne
2022-10-23 12:34:07.816521,1002,Japon,Maroquinerie,Garden Party 36,3046.1995701734154,2022,10,2022-10,Automne
2022-10-23 14:19:15.437029,1058,Moyen-Orient,Maroquinerie,Constance 24,8957.20170670809,2022,10,2022-10,Automne
2022-10-23 16:04:23.057537,1807,Europe,Maroquinerie,Constance 24,6891.385398435011,2022,10,2022-10,Automne
2022-10-23 17:49:30.678045,2867,Europe,Soie & Textiles,Garden Party 36,2434.4726147731285,2022,10,2022-10,Automne
2022-10-23 19:34:38.298553,2293,Asie-Pacifique,Maroquinerie,Birkin 35,12252.621150217918,2022,10,2022-10,Automne
2022-10-23 21:19:45.919061,1796,Japon,Soie & Textiles,Bolide 27,7081.235515134255,2022,10,2022-10,Automne
2022-10-23 23:04:53.539569,1333,Moyen-Orient,Maroquinerie,Constance 24,7159.58978668579,2022,10,2022-10,Automne
2022-10-24 00:50:01.160077,1678,Europe,Parfums & Beauté,Picotin Lock 18,3577.8445503299854,2022,10,2022-10,Automne
2022-10-24 02:35:08.780585,2753,Europe,Maroquinerie,Garden Party 36,2504.14997341412,2022,10,2022-10,Automne
2022-10-24 04:20:16.401093,1404,Moyen-Orient,Soie & Textiles,Picotin Lock 18,2748.54533649889,2022,10,2022-10,Automne
2022-10-24 06:05:24.021601,2098,Japon,Soie & Textiles,Evelyne III 29,2480.0409253092653,2022,10,2022-10,Automne
2022-10-24 07:50:31.642109,239,Japon,Maroquinerie,Birkin 35,10907.391423099902,2022,10,2022-10,Automne
2022-10-24 09:35:39.262617,319,Europe,Soie & Textiles,Constance 24,7226.824922895606,2022,10,2022-10,Automne
2022-10-24 11:20:46.883125,562,Europe,Parfums & Beauté,Herbag Zip 31,3317.3429728209117,2022,10,2022-10,Automne
2022-10-24 13:05:54.503633,1117,Amériques,Maroquinerie,Picotin Lock 18,3045.5434109174566,2022,10,2022-10,Automne
2022-10-24 14:51:02.124141,2808,Chine,Horlogerie,Garden Party 36,2663.7530532347946,2022,10,2022-10,Automne
2022-10-24 16:36:09.744649,2378,Moyen-Orient,Horlogerie,Herbag Zip 31,3055.903691485639,2022,10,2022-10,Automne
2022-10-24 18:21:17.365157,2290,Asie-Pacifique,Prêt-à-Porter,Bolide 27,5854.846745650589,2022,10,2022-10,Automne
2022-10-24 20:06:24.985665,609,Chine,Parfums & Beauté,Bolide 27,6535.181357617288,2022,10,2022-10,Automne
2022-10-24 21:51:32.606173,1500,Amériques,Prêt-à-Porter,Birkin 35,10338.887295321296,2022,10,2022-10,Automne
2022-10-24 23:36:40.226681,2660,Amériques,Soie & Textiles,Constance 24,8297.665053648778,2022,10,2022-10,Automne
2022-10-25 01:21:47.847189,1508,Chine,Joaillerie,Constance 24,7245.73847417084,2022,10,2022-10,Automne
2022-10-25 03:06:55.467697,1449,Europe,Maroquinerie,Herbag Zip 31,2662.257943287046,2022,10,2022-10,Automne
2022-10-25 04:52:03.088205,866,Europe,Maroquinerie,Birkin 35,9969.701341914613,2022,10,2022-10,Automne
2022-10-25 06:37:10.708713,2021,Amériques,Maroquinerie,Birkin 35,12188.350620317133,2022,10,2022-10,Automne
2022-10-25 08:22:18.329221,155,Amériques,Prêt-à-Porter,Birkin 35,11907.977383338857,2022,10,2022-10,Automne
2022-10-25 10:07:25.949729,542,Japon,Maroquinerie,Evelyne III 29,2583.7606542237118,2022,10,2022-10,Automne
2022-10-25 11:52:33.570238,160,Asie-Pacifique,Horlogerie,Picotin Lock 18,3399.6695767369465,2022,10,2022-10,Automne
2022-10-25 13:37:41.190746,790,Asie-Pacifique,Maroquinerie,Kelly 28,9691.34040114503,2022,10,2022-10,Automne
2022-10-25 15:22:48.811254,1605,Amériques,Parfums & Beauté,Evelyne III 29,2068.382285364041,2022,10,2022-10,Automne
2022-10-25 17:07:56.431762,1685,Asie-Pacifique,Maroquinerie,Constance 24,7426.690106856329,2022,10,2022-10,Automne
2022-10-25 18:53:04.052270,2537,Europe,Maroquinerie,Herbag Zip 31,2994.208903254652,2022,10,2022-10,Automne
2022-10-25 20:38:11.672778,1280,Moyen-Orient,Maroquinerie,Picotin Lock 18,2764.7575705225445,2022,10,2022-10,Automne
2022-10-25 22:23:19.293286,56,Amériques,Maroquinerie,Bolide 27,5471.395841808263,2022,10,2022-10,Automne
2022-10-26 00:08:26.913794,2900,Asie-Pacifique,Soie & Textiles,Garden Party 36,2409.021298927516,2022,10,2022-10,Automne
2022-10-26 01:53:34.534302,1766,Japon,Joaillerie,Constance 24,6917.349719329307,2022,10,2022-10,Automne
2022-10-26 03:38:42.154810,1183,Chine,Maroquinerie,Evelyne III 29,2076.241137036176,2022,10,2022-10,Automne
2022-10-26 05:23:49.775318,869,Japon,Prêt-à-Porter,Bolide 27,5777.22585172332,2022,10,2022-10,Automne
2022-10-26 07:08:57.395826,1979,Europe,Soie & Textiles,Bolide 27,6367.5095972037625,2022,10,2022-10,Automne
2022-10-26 08:54:05.016334,683,Amériques,Maroquinerie,Kelly 28,8709.718476017533,2022,10,2022-10,Automne
2022-10-26 10:39:12.636842,2264,Japon,Soie & Textiles,Garden Party 36,3040.096261821401,2022,10,2022-10,Automne
2022-10-26 12:24:20.257350,1462,Asie-Pacifique,Maroquinerie,Constance 24,8723.63110149866,2022,10,2022-10,Automne
2022-10-26 14:09:27.877858,146,Amériques,Horlogerie,Herbag Zip 31,3310.263049840148,2022,10,2022-10,Automne
2022-10-26 15:54:35.498366,1975,Amériques,Parfums & Beauté,Kelly 28,9228.34006744505,2022,10,2022-10,Automne
2022-10-26 17:39:43.118874,1532,Chine,Maroquinerie,Birkin 35,11664.85138729239,2022,10,2022-10,Automne
2022-10-26 19:24:50.739382,1821,Autres,Prêt-à-Porter,Kelly 28,9562.96744165416,2022,10,2022-10,Automne
2022-10-26 21:09:58.359890,2172,Asie-Pacifique,Maroquinerie,Constance 24,7002.724010259676,2022,10,2022-10,Automne
2022-10-26 22:55:05.980398,2867,Asie-Pacifique,Prêt-à-Porter,Kelly 28,9687.843646287998,2022,10,2022-10,Automne
2022-10-27 00:40:13.600906,2380,Europe,Parfums & Beauté,Evelyne III 29,2589.491302387015,2022,10,2022-10,Automne
2022-10-27 02:25:21.221414,605,Japon,Parfums & Beauté,Constance 24,7481.458692651835,2022,10,2022-10,Automne
2022-10-27 04:10:28.841922,2237,Chine,Maroquinerie,Constance 24,8419.170063905562,2022,10,2022-10,Automne
2022-10-27 05:55:36.462430,1607,Japon,Maroquinerie,Herbag Zip 31,3181.7424007771974,2022,10,2022-10,Automne
2022-10-27 07:40:44.082938,144,Chine,Soie & Textiles,Kelly 28,9709.86303985927,2022,10,2022-10,Automne
2022-10-27 09:25:51.703446,1548,Japon,Joaillerie,Kelly 28,10379.23959298967,2022,10,2022-10,Automne
2022-10-27 11:10:59.323954,2878,Amériques,Horlogerie,Evelyne III 29,2101.1338148939026,2022,10,2022-10,Automne
2022-10-27 12:56:06.944462,2773,Europe,Maroquinerie,Garden Party 36,3026.33741683758,2022,10,2022-10,Automne
2022-10-27 14:41:14.564970,1988,Japon,Parfums & Beauté,Bolide 27,6580.817371093455,2022,10,2022-10,Automne
2022-10-27 16:26:22.185479,1386,Moyen-Orient,Horlogerie,Garden Party 36,3036.4168313733812,2022,10,2022-10,Automne
2022-10-27 18:11:29.805987,2897,Chine,Maroquinerie,Picotin Lock 18,3166.3631409023137,2022,10,2022-10,Automne
2022-10-27 19:56:37.426495,1820,Asie-Pacifique,Parfums & Beauté,Constance 24,7434.475744245848,2022,10,2022-10,Automne
2022-10-27 21:41:45.047003,2880,Chine,Maroquinerie,Bolide 27,7128.1816918194545,2022,10,2022-10,Automne
2022-10-27 23:26:52.667511,2655,Chine,Maroquinerie,Garden Party 36,3054.3121186873786,2022,10,2022-10,Automne
2022-10-28 01:12:00.288019,2120,Chine,Maroquinerie,Herbag Zip 31,2734.763520343196,2022,10,2022-10,Automne
2022-10-28 02:57:07.908527,622,Asie-Pacifique,Soie & Textiles,Bolide 27,6835.670526097601,2022,10,2022-10,Automne
2022-10-28 04:42:15.529035,946,Europe,Parfums & Beauté,Bolide 27,5588.293590745618,2022,10,2022-10,Automne
2022-10-28 06:27:23.149543,1306,Moyen-Orient,Soie & Textiles,Picotin Lock 18,2746.1585000761443,2022,10,2022-10,Automne
2022-10-28 08:12:30.770051,1448,Japon,Maroquinerie,Evelyne III 29,2359.7638104792304,2022,10,2022-10,Automne
2022-10-28 09:57:38.390559,1902,Chine,Maroquinerie,Constance 24,6747.301582153877,2022,10,2022-10,Automne
2022-10-28 11:42:46.011067,2487,Amériques,Soie & Textiles,Evelyne III 29,2304.979578472664,2022,10,2022-10,Automne
2022-10-28 13:27:53.631575,159,Chine,Soie & Textiles,Herbag Zip 31,3196.0558713369696,2022,10,2022-10,Automne
2022-10-28 15:13:01.252083,1918,Asie-Pacifique,Soie & Textiles,Bolide 27,7113.430574854165,2022,10,2022-10,Automne
2022-10-28 16:58:08.872591,1351,Chine,Maroquinerie,Picotin Lock 18,2904.949775925551,2022,10,2022-10,Automne
2022-10-28 18:43:16.493099,625,Europe,Parfums & Beauté,Garden Party 36,2395.4826962843986,2022,10,2022-10,Automne
2022-10-28 20:28:24.113607,2962,Asie-Pacifique,Horlogerie,Picotin Lock 18,3258.5286264333213,2022,10,2022-10,Automne
2022-10-28 22:13:31.734115,338,Autres,Soie & Textiles,Kelly 28,8652.139863604616,2022,10,2022-10,Automne
2022-10-28 23:58:39.354623,2803,Europe,Prêt-à-Porter,Evelyne III 29,2015.5031737628067,2022,10,2022-10,Automne
2022-10-29 01:43:46.975131,1655,Asie-Pacifique,Horlogerie,Picotin Lock 18,2788.696413704543,2022,10,2022-10,Automne
2022-10-29 03:28:54.595639,1108,Chine,Prêt-à-Porter,Evelyne III 29,2660.9844964447193,2022,10,2022-10,Automne
2022-10-29 05:14:02.216147,1780,Asie-Pacifique,Prêt-à-Porter,Bolide 27,7085.920517108434,2022,10,2022-10,Automne
2022-10-29 06:59:09.836655,676,Amériques,Prêt-à-Porter,Birkin 35,11844.561331571967,2022,10,2022-10,Automne
2022-10-29 08:44:17.457163,369,Chine,Maroquinerie,Birkin 35,10259.62626967657,2022,10,2022-10,Automne
2022-10-29 10:29:25.077671,2675,Europe,Soie & Textiles,Picotin Lock 18,3337.4224961887007,2022,10,2022-10,Automne
2022-10-29 12:14:32.698179,1204,Chine,Parfums & Beauté,Birkin 35,12256.515013511556,2022,10,2022-10,Automne
2022-10-29 13:59:40.318687,1472,Europe,Maroquinerie,Picotin Lock 18,3199.1963909264623,2022,10,2022-10,Automne
2022-10-29 15:44:47.939195,1256,Chine,Horlogerie,Evelyne III 29,2233.9646081013557,2022,10,2022-10,Automne
2022-10-29 17:29:55.559703,1349,Amériques,Prêt-à-Porter,Bolide 27,6941.185602569041,2022,10,2022-10,Automne
2022-10-29 19:15:03.180212,670,Autres,Soie & Textiles,Herbag Zip 31,2878.2122686118464,2022,10,2022-10,Automne
2022-10-29 21:00:10.800720,1632,Chine,Prêt-à-Porter,Herbag Zip 31,3007.8561917686484,2022,10,2022-10,Automne
2022-10-29 22:45:18.421228,1255,Japon,Maroquinerie,Picotin Lock 18,3174.390700524942,2022,10,2022-10,Automne
2022-10-30 00:30:26.041736,324,Japon,Parfums & Beauté,Picotin Lock 18,2869.8023398678147,2022,10,2022-10,Automne
2022-10-30 02:15:33.662244,2009,Moyen-Orient,Soie & Textiles,Bolide 27,5415.125610536009,2022,10,2022-10,Automne
2022-10-30 04:00:41.282752,2838,Japon,Horlogerie,Birkin 35,12391.748773657757,2022,10,2022-10,Automne
2022-10-30 05:45:48.903260,827,Japon,Soie & Textiles,Constance 24,7643.47110945884,2022,10,2022-10,Automne
2022-10-30 07:30:56.523768,2312,Japon,Prêt-à-Porter,Picotin Lock 18,2932.2626633562595,2022,10,2022-10,Automne
2022-10-30 09:16:04.144276,450,Europe,Joaillerie,Picotin Lock 18,3385.7351255953067,2022,10,2022-10,Automne
2022-10-30 11:01:11.764784,549,Chine,Maroquinerie,Kelly 28,9567.273444577168,2022,10,2022-10,Automne
2022-10-30 12:46:19.385292,1635,Europe,Prêt-à-Porter,Kelly 28,10371.37986906426,2022,10,2022-10,Automne
2022-10-30 14:31:27.005800,1336,Chine,Maroquinerie,Garden Party 36,2975.04534392372,2022,10,2022-10,Automne
2022-10-30 16:16:34.626308,2113,Japon,Parfums & Beauté,Birkin 35,10073.033029541342,2022,10,2022-10,Automne
2022-10-30 18:01:42.246816,1639,Europe,Soie & Textiles,Constance 24,8055.991781414689,2022,10,2022-10,Automne
2022-10-30 19:46:49.867324,2474,Japon,Horlogerie,Herbag Zip 31,2942.0300787306546,2022,10,2022-10,Automne
2022-10-30 21:31:57.487832,624,Chine,Horlogerie,Picotin Lock 18,3563.715066408587,2022,10,2022-10,Automne
2022-10-30 23:17:05.108340,353,Moyen-Orient,Maroquinerie,Herbag Zip 31,2709.97566379818,2022,10,2022-10,Automne
2022-10-31 01:02:12.728848,2628,Moyen-Orient,Maroquinerie,Picotin Lock 18,2932.2796109301316,2022,10,2022-10,Automne
2022-10-31 02:47:20.349356,1008,Chine,Prêt-à-Porter,Birkin 35,12138.208229359278,2022,10,2022-10,Automne
2022-10-31 04:32:27.969864,1161,Europe,Soie & Textiles,Garden Party 36,2708.9448223358595,2022,10,2022-10,Automne
2022-10-31 06:17:35.590372,136,Amériques,Maroquinerie,Garden Party 36,2708.4868910693067,2022,10,2022-10,Automne
2022-10-31 08:02:43.210880,1011,Chine,Maroquinerie,Kelly 28,10337.166151485097,2022,10,2022-10,Automne
2022-10-31 09:47:50.831388,2774,Europe,Soie & Textiles,Herbag Zip 31,2759.7853979612432,2022,10,2022-10,Automne
2022-10-31 11:32:58.451896,1898,Europe,Maroquinerie,Birkin 35,11415.39711264875,2022,10,2022-10,Automne
2022-10-31 13:18:06.072404,2801,Moyen-Orient,Horlogerie,Garden Party 36,2926.006671591526,2022,10,2022-10,Automne
2022-10-31 15:03:13.692912,310,Asie-Pacifique,Parfums & Beauté,Garden Party 36,2696.2587664678176,2022,10,2022-10,Automne
2022-10-31 16:48:21.313420,1621,Amériques,Parfums & Beauté,Herbag Zip 31,2793.217988441593,2022,10,2022-10,Automne
2022-10-31 18:33:28.933928,1462,Japon,Maroquinerie,Constance 24,8419.123761258861,2022,10,2022-10,Automne
2022-10-31 20:18:36.554436,156,Moyen-Orient,Maroquinerie,Kelly 28,8627.259790456395,2022,10,2022-10,Automne
2022-10-31 22:03:44.174944,1637,Moyen-Orient,Soie & Textiles,Kelly 28,10200.608483807368,2022,10,2022-10,Automne
2022-10-31 23:48:51.795453,962,Autres,Joaillerie,Kelly 28,9075.448188446157,2022,10,2022-10,Automne
2022-11-01 01:33:59.415961,366,Chine,Maroquinerie,Evelyne III 29,2011.9256041578124,2022,11,2022-11,Automne
2022-11-01 03:19:07.036469,1261,Chine,Maroquinerie,Garden Party 36,2800.687929689898,2022,11,2022-11,Automne
2022-11-01 05:04:14.656977,1261,Amériques,Maroquinerie,Picotin Lock 18,2848.1664613640764,2022,11,2022-11,Automne
2022-11-01 06:49:22.277485,338,Japon,Prêt-à-Porter,Evelyne III 29,2328.1290463343557,2022,11,2022-11,Automne
2022-11-01 08:34:29.897993,472,Chine,Prêt-à-Porter,Bolide 27,6958.394074465674,2022,11,2022-11,Automne
2022-11-01 10:19:37.518501,1439,Chine,Maroquinerie,Garden Party 36,2488.5201193356506,2022,11,2022-11,Automne
2022-11-01 12:04:45.139009,289,Moyen-Orient,Soie & Textiles,Garden Party 36,2503.418065173039,2022,11,2022-11,Automne
2022-11-01 13:49:52.759517,374,Moyen-Orient,Prêt-à-Porter,Herbag Zip 31,2916.5821677484078,2022,11,2022-11,Automne
2022-11-01 15:35:00.380025,1631,Europe,Soie & Textiles,Bolide 27,6324.334744806129,2022,11,2022-11,Automne
2022-11-01 17:20:08.000533,1146,Moyen-Orient,Prêt-à-Porter,Bolide 27,6280.709544105708,2022,11,2022-11,Automne
2022-11-01 19:05:15.621041,2395,Amériques,Parfums & Beauté,Birkin 35,11407.62136933289,2022,11,2022-11,Automne
2022-11-01 20:50:23.241549,2681,Asie-Pacifique,Prêt-à-Porter,Herbag Zip 31,2736.0160622871617,2022,11,2022-11,Automne
2022-11-01 22:35:30.862057,36,Japon,Prêt-à-Porter,Kelly 28,8640.117330670106,2022,11,2022-11,Automne
2022-11-02 00:20:38.482565,725,Chine,Horlogerie,Kelly 28,7974.997528193984,2022,11,2022-11,Automne
2022-11-02 02:05:46.103073,1477,Japon,Horlogerie,Herbag Zip 31,2835.3497482202324,2022,11,2022-11,Automne
2022-11-02 03:50:53.723581,2507,Japon,Maroquinerie,Constance 24,7123.603748786101,2022,11,2022-11,Automne
2022-11-02 05:36:01.344089,891,Japon,Maroquinerie,Kelly 28,9564.68632911969,2022,11,2022-11,Automne
2022-11-02 07:21:08.964597,2850,Chine,Parfums & Beauté,Garden Party 36,2481.241961389754,2022,11,2022-11,Automne
2022-11-02 09:06:16.585105,1401,Autres,Maroquinerie,Birkin 35,12054.466879731155,2022,11,2022-11,Automne
2022-11-02 10:51:24.205613,1597,Europe,Horlogerie,Constance 24,8659.842500388764,2022,11,2022-11,Automne
2022-11-02 12:36:31.826121,1212,Chine,Maroquinerie,Garden Party 36,2961.9324477980367,2022,11,2022-11,Automne
2022-11-02 14:21:39.446629,1027,Japon,Horlogerie,Garden Party 36,2997.6173940653916,2022,11,2022-11,Automne
2022-11-02 16:06:47.067137,6,Japon,Soie & Textiles,Bolide 27,7247.39393404006,2022,11,2022-11,Automne
2022-11-02 17:51:54.687645,1796,Japon,Parfums & Beauté,Evelyne III 29,2224.590236312982,2022,11,2022-11,Automne
2022-11-02 19:37:02.308153,2661,Asie-Pacifique,Maroquinerie,Constance 24,8967.552729661418,2022,11,2022-11,Automne
2022-11-02 21:22:09.928661,309,Japon,Joaillerie,Evelyne III 29,2627.2375229288855,2022,11,2022-11,Automne
2022-11-02 23:07:17.549169,2407,Amériques,Maroquinerie,Bolide 27,6105.343138740556,2022,11,2022-11,Automne
2022-11-03 00:52:25.169677,1863,Asie-Pacifique,Maroquinerie,Garden Party 36,3043.340432741325,2022,11,2022-11,Automne
2022-11-03 02:37:32.790186,2556,Chine,Maroquinerie,Garden Party 36,3070.6928233835815,2022,11,2022-11,Automne
2022-11-03 04:22:40.410694,2513,Japon,Joaillerie,Bolide 27,5482.806825630594,2022,11,2022-11,Automne
2022-11-03 06:07:48.031202,676,Moyen-Orient,Soie & Textiles,Evelyne III 29,2616.965010544275,2022,11,2022-11,Automne
2022-11-03 07:52:55.651710,2850,Chine,Prêt-à-Porter,Bolide 27,6241.6814400767535,2022,11,2022-11,Automne
2022-11-03 09:38:03.272218,518,Europe,Prêt-à-Porter,Birkin 35,11785.47212203255,2022,11,2022-11,Automne
2022-11-03 11:23:10.892726,384,Moyen-Orient,Horlogerie,Birkin 35,9521.361779729146,2022,11,2022-11,Automne
2022-11-03 13:08:18.513234,2538,Europe,Prêt-à-Porter,Evelyne III 29,2120.440700752878,2022,11,2022-11,Automne
2022-11-03 14:53:26.133742,2587,Japon,Soie & Textiles,Birkin 35,12326.882753651444,2022,11,2022-11,Automne
2022-11-03 16:38:33.754250,2599,Autres,Prêt-à-Porter,Kelly 28,9074.80319553085,2022,11,2022-11,Automne
2022-11-03 18:23:41.374758,1513,Chine,Parfums & Beauté,Constance 24,8540.94203318916,2022,11,2022-11,Automne
2022-11-03 20:08:48.995266,1331,Chine,Maroquinerie,Birkin 35,11587.898896476905,2022,11,2022-11,Automne
2022-11-03 21:53:56.615774,1299,Asie-Pacifique,Maroquinerie,Garden Party 36,2979.11826376614,2022,11,2022-11,Automne
2022-11-03 23:39:04.236282,608,Moyen-Orient,Maroquinerie,Kelly 28,10047.884557852736,2022,11,2022-11,Automne
2022-11-04 01:24:11.856790,162,Japon,Maroquinerie,Constance 24,8812.575416761307,2022,11,2022-11,Automne
2022-11-04 03:09:19.477298,601,Japon,Soie & Textiles,Birkin 35,11078.096578066728,2022,11,2022-11,Automne
2022-11-04 04:54:27.097806,1271,Asie-Pacifique,Prêt-à-Porter,Birkin 35,10537.656305328745,2022,11,2022-11,Automne
2022-11-04 06:39:34.718314,1560,Asie-Pacifique,Joaillerie,Constance 24,8839.079957548789,2022,11,2022-11,Automne
2022-11-04 08:24:42.338822,665,Europe,Maroquinerie,Birkin 35,10316.147454865912,2022,11,2022-11,Automne
2022-11-04 10:09:49.959330,2892,Chine,Parfums & Beauté,Evelyne III 29,2443.927792576485,2022,11,2022-11,Automne
2022-11-04 11:54:57.579838,862,Japon,Soie & Textiles,Constance 24,8674.431968461953,2022,11,2022-11,Automne
2022-11-04 13:40:05.200346,2291,Asie-Pacifique,Maroquinerie,Constance 24,8817.414850699053,2022,11,2022-11,Automne
2022-11-04 15:25:12.820854,2078,Moyen-Orient,Prêt-à-Porter,Bolide 27,7227.993598333074,2022,11,2022-11,Automne
2022-11-04 17:10:20.441362,2040,Autres,Joaillerie,Garden Party 36,2875.311591116798,2022,11,2022-11,Automne
2022-11-04 18:55:28.061870,481,Moyen-Orient,Maroquinerie,Herbag Zip 31,3133.840660141007,2022,11,2022-11,Automne
2022-11-04 20:40:35.682378,221,Amériques,Soie & Textiles,Constance 24,7833.228686516502,2022,11,2022-11,Automne
2022-11-04 22:25:43.302886,2419,Japon,Maroquinerie,Herbag Zip 31,2749.9451817006193,2022,11,2022-11,Automne
2022-11-05 00:10:50.923394,2168,Asie-Pacifique,Maroquinerie,Picotin Lock 18,2680.500036132392,2022,11,2022-11,Automne
2022-11-05 01:55:58.543902,1817,Asie-Pacifique,Prêt-à-Porter,Birkin 35,9879.89414558213,2022,11,2022-11,Automne
2022-11-05 03:41:06.164410,1773,Japon,Parfums & Beauté,Herbag Zip 31,3362.9205888507267,2022,11,2022-11,Automne
2022-11-05 05:26:13.784918,510,Chine,Prêt-à-Porter,Garden Party 36,2995.854018217708,2022,11,2022-11,Automne
2022-11-05 07:11:21.405427,1917,Moyen-Orient,Soie & Textiles,Herbag Zip 31,2921.1591981494043,2022,11,2022-11,Automne
2022-11-05 08:56:29.025935,2562,Japon,Horlogerie,Kelly 28,8872.085306287672,2022,11,2022-11,Automne
2022-11-05 10:41:36.646443,1391,Europe,Maroquinerie,Herbag Zip 31,2555.4450812073173,2022,11,2022-11,Automne
2022-11-05 12:26:44.266951,191,Amériques,Parfums & Beauté,Herbag Zip 31,2507.639797133145,2022,11,2022-11,Automne
2022-11-05 14:11:51.887459,1660,Amériques,Soie & Textiles,Picotin Lock 18,3375.5559204504207,2022,11,2022-11,Automne
2022-11-05 15:56:59.507967,1718,Chine,Horlogerie,Constance 24,8980.990834417777,2022,11,2022-11,Automne
2022-11-05 17:42:07.128475,1958,Asie-Pacifique,Parfums & Beauté,Kelly 28,8621.40957806037,2022,11,2022-11,Automne
2022-11-05 19:27:14.748983,1660,Europe,Horlogerie,Herbag Zip 31,2740.81252904521,2022,11,2022-11,Automne
2022-11-05 21:12:22.369491,2079,Chine,Maroquinerie,Kelly 28,10522.784177535597,2022,11,2022-11,Automne
2022-11-05 22:57:29.989999,2945,Europe,Prêt-à-Porter,Kelly 28,9593.907375131848,2022,11,2022-11,Automne
2022-11-06 00:42:37.610507,1158,Asie-Pacifique,Prêt-à-Porter,Kelly 28,8397.94672655739,2022,11,2022-11,Automne
2022-11-06 02:27:45.231015,1247,Autres,Prêt-à-Porter,Bolide 27,5501.146784538988,2022,11,2022-11,Automne
2022-11-06 04:12:52.851523,1094,Asie-Pacifique,Soie & Textiles,Garden Party 36,2796.0000859127767,2022,11,2022-11,Automne
2022-11-06 05:58:00.472031,1828,Autres,Maroquinerie,Garden Party 36,2704.620594476991,2022,11,2022-11,Automne
2022-11-06 07:43:08.092539,2440,Chine,Maroquinerie,Kelly 28,9119.245322024093,2022,11,2022-11,Automne
2022-11-06 09:28:15.713047,1117,Chine,Maroquinerie,Picotin Lock 18,3577.0546080188315,2022,11,2022-11,Automne
2022-11-06 11:13:23.333555,1097,Japon,Horlogerie,Bolide 27,5916.148991317953,2022,11,2022-11,Automne
2022-11-06 12:58:30.954063,2006,Europe,Parfums & Beauté,Birkin 35,10739.872790981835,2022,11,2022-11,Automne
2022-11-06 14:43:38.574571,1162,Asie-Pacifique,Maroquinerie,Evelyne III 29,2149.477597476651,2022,11,2022-11,Automne
2022-11-06 16:28:46.195079,24,Amériques,Joaillerie,Birkin 35,10202.44181410019,2022,11,2022-11,Automne
2022-11-06 18:13:53.815587,2495,Autres,Maroquinerie,Garden Party 36,2962.52792092491,2022,11,2022-11,Automne
2022-11-06 19:59:01.436095,168,Europe,Maroquinerie,Picotin Lock 18,2850.878196993662,2022,11,2022-11,Automne
2022-11-06 21:44:09.056603,2818,Japon,Maroquinerie,Picotin Lock 18,3301.640401940371,2022,11,2022-11,Automne
2022-11-06 23:29:16.677111,1300,Japon,Horlogerie,Constance 24,6968.08754868259,2022,11,2022-11,Automne
2022-11-07 01:14:24.297619,2001,Europe,Prêt-à-Porter,Bolide 27,5777.991155426436,2022,11,2022-11,Automne
2022-11-07 02:59:31.918127,289,Amériques,Maroquinerie,Bolide 27,5457.976354575065,2022,11,2022-11,Automne
2022-11-07 04:44:39.538635,1038,Japon,Prêt-à-Porter,Garden Party 36,2851.0563198864415,2022,11,2022-11,Automne
2022-11-07 06:29:47.159143,1504,Japon,Maroquinerie,Picotin Lock 18,3596.8618894202154,2022,11,2022-11,Automne
2022-11-07 08:14:54.779651,2486,Europe,Maroquinerie,Picotin Lock 18,3282.8180614893713,2022,11,2022-11,Automne
2022-11-07 10:00:02.400160,2103,Chine,Maroquinerie,Birkin 35,12147.563130835222,2022,11,2022-11,Automne
2022-11-07 11:45:10.020668,728,Japon,Maroquinerie,Picotin Lock 18,3160.4653005934283,2022,11,2022-11,Automne
2022-11-07 13:30:17.641176,2132,Europe,Horlogerie,Picotin Lock 18,3305.2168368936177,2022,11,2022-11,Automne
2022-11-07 15:15:25.261684,369,Chine,Prêt-à-Porter,Herbag Zip 31,3314.9222828573374,2022,11,2022-11,Automne
2022-11-07 17:00:32.882192,1185,Europe,Maroquinerie,Kelly 28,8153.331303019435,2022,11,2022-11,Automne
2022-11-07 18:45:40.502700,896,Europe,Maroquinerie,Herbag Zip 31,3025.5764491050204,2022,11,2022-11,Automne
2022-11-07 20:30:48.123208,2354,Europe,Maroquinerie,Bolide 27,6513.554241949651,2022,11,2022-11,Automne
2022-11-07 22:15:55.743716,1500,Chine,Maroquinerie,Birkin 35,9269.099616844907,2022,11,2022-11,Automne
2022-11-08 00:01:03.364224,1483,Japon,Soie & Textiles,Birkin 35,9666.988560311529,2022,11,2022-11,Automne
2022-11-08 01:46:10.984732,1764,Amériques,Maroquinerie,Kelly 28,9455.077467569212,2022,11,2022-11,Automne
2022-11-08 03:31:18.605240,710,Amériques,Prêt-à-Porter,Birkin 35,10771.188795487029,2022,11,2022-11,Automne
2022-11-08 05:16:26.225748,200,Asie-Pacifique,Maroquinerie,Bolide 27,6070.827436076519,2022,11,2022-11,Automne
